展示名称,院校名称,院校 ID,院校曾用名,ID,创建人,创建时间,更新人,更新时间
湖南工业大学,湖南工业大学,662,,1785687510496320,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海应用技术大学,上海应用技术大学,663,,1785687510496368,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
武汉轻工大学,武汉轻工大学,664,,1785687510488096,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京信息科技大学,北京信息科技大学,665,,1785687510492192,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
福建中医药大学,福建中医药大学,666,,1785687510497360,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东海洋大学,广东海洋大学,667,,1785687510490176,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河北地质大学,河北地质大学,668,,1785687510495344,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
长春中医药大学,长春中医药大学,669,,1785687510487040,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
西安工程大学,西安工程大学,670,,1785687510496352,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
沈阳理工大学,沈阳理工大学,671,,1785687510489168,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
国际关系学院,国际关系学院,672,,1785687510490192,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
贵州民族大学,贵州民族大学,673,,1785687510494224,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
肇庆医学高等专科学校,肇庆医学高等专科学校,674,,1785687510497344,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
安徽财经大学商学院,安徽财经大学商学院,675,,1785687510487056,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东警察学院,山东警察学院,676,,1785687510498368,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
青岛酒店管理职业技术学院,青岛酒店管理职业技术学院,677,,1785687510490224,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
同济大学浙江学院,同济大学浙江学院,678,,1785687510488112,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
贵州大学明德学院,贵州大学明德学院,679,,1785687510495296,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
公安海警学院,公安海警学院,680,,1785687510494240,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京科技经营管理学院,北京科技经营管理学院,681,,1785687510488064,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
长春科技学院,长春科技学院,682,,1785687510489184,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
兰州交通大学博文学院,兰州交通大学博文学院,683,,1785687510488080,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国人民解放军海军航空大学,中国人民解放军海军航空大学,684,,1785687510493216,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
云南师范大学文理学院,云南师范大学文理学院,685,,1785687510496336,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广州铁路职业技术学院,广州铁路职业技术学院,686,,1785687510490208,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
吉林建筑科技学院,吉林建筑科技学院,687,,1785687510489152,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南昌大学共青学院,南昌大学共青学院,688,,1785687510493232,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山西建筑职业技术学院,山西建筑职业技术学院,689,,1785687510491200,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国矿业大学银川学院,中国矿业大学银川学院,690,,1785687510492208,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中央音乐学院,中央音乐学院,691,,1785687510493200,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江工商大学杭州商学院,浙江工商大学杭州商学院,692,,1785687510487088,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广州城建职业学院,广州城建职业学院,693,,1785687510495312,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
天津滨海职业学院,天津滨海职业学院,694,,1785687510492160,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
宿迁学院,宿迁学院,695,,1785687510495328,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
陕西国防工业职业技术学院,陕西国防工业职业技术学院,696,,1785687510486032,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
海南软件职业技术学院,海南软件职业技术学院,697,,1785687510491216,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广州南洋理工职业学院,广州南洋理工职业学院,698,,1785687510498384,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南通大学杏林学院,南通大学杏林学院,699,,1785687510494208,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
四川工程职业技术学院,四川工程职业技术学院,700,,1785687510486064,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京青年政治学院,北京青年政治学院,701,,1785687510480944,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
四川音乐学院,四川音乐学院,702,,1785687510480928,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东轻工职业技术学院,广东轻工职业技术学院,703,,1785687510479920,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国人民大学(苏州校区),中国人民大学(苏州校区),704,,1785687504963620,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海交通大学医学院,上海交通大学医学院,705,,1785687504962580,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
华北电力大学(保定),华北电力大学(保定),707,,1785687504962564,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
合肥工业大学(宣城校区),合肥工业大学(宣城校区),708,,1785687510481952,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东以色列理工学院,广东以色列理工学院,709,,1785687510482976,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
复旦大学上海医学院,复旦大学上海医学院,710,,1785687504961556,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
东北大学秦皇岛分校,东北大学秦皇岛分校,711,,1785687510478896,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
电子科技大学(沙河校区),电子科技大学(沙河校区),712,,1785687510482944,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
大连理工大学(盘锦校区),大连理工大学(盘锦校区),713,,1785687510485008,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
成都学院,成都学院,714,,1785687510480896,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京邮电大学(宏福校区),北京邮电大学(宏福校区),715,,1785687504963604,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京交通大学(威海校区),北京交通大学(威海校区),716,,1785687504958500,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京大学医学部,北京大学医学部,717,,1785687504958516,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
天津职业大学,天津职业大学,718,,1785687510479872,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东科技大学,山东科技大学,719,,1785687510479888,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
延边大学,延边大学,720,,1785687510479904,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河北师范大学,河北师范大学,721,,1785687504960564,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海中医药大学,上海中医药大学,722,,1785687510477824,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河南农业大学,河南农业大学,723,,1785687510478848,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江西财经大学,江西财经大学,724,,1785687504962596,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
华侨大学,华侨大学,725,,1785687510481920,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京林业大学,南京林业大学,726,,1785687510477872,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
重庆医科大学,重庆医科大学,727,,1785687510477856,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
青岛大学,青岛大学,728,,1785687510484016,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京医科大学,南京医科大学,729,,1785687510485040,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广州大学,广州大学,730,,1785687510480912,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河南理工大学,河南理工大学,731,,1785687504960532,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
哈尔滨理工大学,哈尔滨理工大学,732,,1785687510477840,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河北农业大学,河北农业大学,733,,1785687510484992,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国药科大学,中国药科大学,734,,1785687504960548,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
西北师范大学,西北师范大学,735,,1785687510482992,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京外国语大学,北京外国语大学,736,,1785687510478880,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
黑龙江大学,黑龙江大学,737,,1785687504963588,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
宁夏大学,宁夏大学,738,,1785687504961540,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河北工业大学,河北工业大学,739,,1785687510478864,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东师范大学,山东师范大学,740,,1785687504960516,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
福建农林大学,福建农林大学,741,,1785687510483968,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江苏大学,江苏大学,742,,1785687510484000,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
四川农业大学,四川农业大学,743,,1785687504961572,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
湖北大学,湖北大学,744,,1785687510481936,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海师范大学,上海师范大学,745,,1785687504962612,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
西安理工大学,西安理工大学,746,,1785687510482960,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
首都经济贸易大学,首都经济贸易大学,747,,1785687510485024,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
哈尔滨医科大学,哈尔滨医科大学,748,,1785687504961588,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
商丘师范学院,商丘师范学院,749,,1785687510483984,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
黑龙江八一农垦大学,黑龙江八一农垦大学,750,,1785687504963636,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
徐州医科大学,徐州医科大学,751,,1785687510481968,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京第二外国语学院,北京第二外国语学院,752,,1785687510830219,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
聊城大学,聊城大学,753,,1785687510503504,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
绍兴文理学院,绍兴文理学院,754,,1785687510836347,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
内蒙古民族大学,内蒙古民族大学,755,,1785687510833275,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
渤海大学,渤海大学,756,,1785687510832251,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
大连民族大学,大连民族大学,757,,1785687510836315,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
安徽工程大学,安徽工程大学,758,,1785687510834347,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
青岛农业大学,青岛农业大学,759,,1785687510502416,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国青年政治学院,中国青年政治学院,760,,1785687510498400,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江西中医药大学,江西中医药大学,761,,1785687510831211,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东金融学院,广东金融学院,762,,1785687510831179,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中原工学院,中原工学院,763,,1785687510499360,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
琼台师范学院,琼台师范学院,764,,1785687510836331,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
辽宁警察学院,辽宁警察学院,765,,1785687510830267,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江苏建筑职业技术学院,江苏建筑职业技术学院,766,,1785687510833243,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
阳光学院,阳光学院,767,,1785687510834315,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东水利电力职业技术学院,广东水利电力职业技术学院,768,,1785687510836299,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
苏州经贸职业技术学院,苏州经贸职业技术学院,769,,1785687510831227,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江金融职业学院,浙江金融职业学院,770,,1785687510834331,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河南工业职业技术学院,河南工业职业技术学院,771,,1785687510498416,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
青海大学昆仑学院,青海大学昆仑学院,772,,1785687510503488,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
甘肃建筑职业技术学院,甘肃建筑职业技术学院,773,,1785687510503520,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
辽宁中医药大学杏林学院,辽宁中医药大学杏林学院,774,,1785687510833259,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东艺术学院,山东艺术学院,775,,1785687510830235,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
苏州科技大学天平学院,苏州科技大学天平学院,776,,1785687510499328,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
吉林师范大学博达学院,吉林师范大学博达学院,777,,1785687510499376,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
燕山大学,燕山大学,778,,1785687510837339,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
首都医科大学,首都医科大学,779,,1785687510500448,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
新疆大学,新疆大学,780,,1785687510832203,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江工业大学,浙江工业大学,781,,1785687510502400,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南方医科大学,南方医科大学,782,,1785687510835307,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江南大学,江南大学,783,,1785687510500432,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
安徽大学,安徽大学,784,,1785687510502432,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京工业大学,南京工业大学,785,,1785687510833227,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
海南大学,海南大学,786,,1785687510500464,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
深圳大学,深圳大学,787,,1785687510499344,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
太原理工大学,太原理工大学,788,,1785687510830251,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江师范大学,浙江师范大学,789,,1785687510837355,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
内蒙古大学,内蒙古大学,790,,1785687510502448,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河北大学,河北大学,791,,1785687510837371,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
辽宁大学,辽宁大学,792,,1785687510503536,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
昭通学院,昭通学院,793,,1785687510832219,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国传媒大学,中国传媒大学,794,,1785687510500416,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
国防科技大学,国防科技大学,795,,1785687510831195,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东大学(威海校区),山东大学(威海校区),796,,1785687510832235,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国人民公安大学,中国人民公安大学,797,,1785687510835323,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江传媒学院,浙江传媒学院,798,,1785687510835291,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
四川外国语大学,四川外国语大学,799,,1785687510834363,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
日照职业技术学院,日照职业技术学院,800,,1785687510837323,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京城市学院,北京城市学院,801,,1785687510835275,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
西安外事学院,西安外事学院,802,,1785687519630441,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
重庆交通职业学院,重庆交通职业学院,803,,1785687519633417,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江西科技学院,江西科技学院,804,,1785687519497242,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
重庆大学城市科技学院,重庆大学城市科技学院,805,,1785687519635513,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
燕京理工学院,燕京理工学院,806,,1785687519504506,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
青岛理工大学琴岛学院,青岛理工大学琴岛学院,807,,1785687519632409,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
秦皇岛职业技术学院,秦皇岛职业技术学院,808,,1785687519633465,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
漯河职业技术学院,漯河职业技术学院,809,,1785687519626345,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东海洋大学寸金学院,广东海洋大学寸金学院,810,,1785687519627353,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
解放军装备学院,解放军装备学院,811,,1785687519500298,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东电力高等专科学校,山东电力高等专科学校,812,,1785687519632425,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广州工商学院,广州工商学院,813,,1785687519626361,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
鹤壁职业技术学院,鹤壁职业技术学院,814,,1785687519634457,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
四川中医药高等专科学校,四川中医药高等专科学校,815,,1785687519628409,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
渤海石油职业学院,渤海石油职业学院,816,,1785687519499370,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
吉林警察学院,吉林警察学院,817,,1785687519502410,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江苏科技大学苏州理工学院,江苏科技大学苏州理工学院,818,,1785687519497274,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
连云港师范高等专科学校,连云港师范高等专科学校,819,,1785687519503370,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
